RETURN_ID,FILING_TYPE,EIN,TAX_PERIOD,SUB_DATE,TAXPAYER_NAME,RETURN_TYPE,DLN,OBJECT_ID
14073317,EFILE,112442926,201511,1/10/2017 8:22:49 PM,ANDREW J BAUM MEMORIAL FOUNDATION CO BARBARA BAUM,990PF,93491257007156,201602579349100715
14073312,EFILE,650423547,201512,1/10/2017 8:22:47 PM,HORIZON HOUSING FOUNDATION INC,990PF,93491257001006,201602579349100100
14073310,EFILE,133389561,201604,1/10/2017 8:22:47 PM,LEONARD AND PHYLLIS ROSEN FAMILY FOUNDATION,990PF,93491257000056,201602579349100005
14073786,EFILE,371570709,201512,1/10/2017 10:05:18 PM,WASHINGTON PARK ASSOCIATION OF HUDSON COUNTY INC,990EZ,93492253008106,201602539349200810
14073788,EFILE,262292661,201512,1/10/2017 10:05:18 PM,AFRICA SCHOOLS OF KENYA,990EZ,93492254000056,201602549349200005
14073765,EFILE,330204560,201512,1/10/2017 10:05:12 PM,CARLSBAD CHRISTMAS BUREAU,990EZ,93492253000006,201602539349200000
14073777,EFILE,455372883,201512,1/10/2017 10:05:15 PM,YAFFED INC,990EZ,93492253005106,201602539349200510
14073784,EFILE,463070560,201512,1/10/2017 10:05:17 PM,LINCOLN CHARITABLE FOUNDATION,990EZ,93492253008006,201602539349200800
14073772,EFILE,474185143,201512,1/10/2017 10:05:14 PM,CDM SURF TEAM BOOSTERS INC,990EZ,93492253002306,201602539349200230
14073785,EFILE,273940779,201606,1/10/2017 10:05:17 PM,JOHNSTON COUNTY EMS INC,990EZ,93492253008056,201602539349200805
14073792,EFILE,475197528,201512,1/10/2017 10:05:19 PM,SUN CITY CENTER RADIO INC,990EZ,93492254006006,201602549349200600
14073776,EFILE,472328706,201512,1/10/2017 10:05:15 PM,SALEM FIRE FOUNDATION,990EZ,93492253003106,201602539349200310
14073794,EFILE,363727077,201512,1/10/2017 10:05:20 PM,PLATTE VALLEY LITERACY ASSOCIATION,990EZ,93492257002476,201622579349200247
14073767,EFILE,931053941,201512,1/10/2017 10:05:12 PM,FRIENDS OF SP4449 INC,990EZ,93492253000106,201602539349200010
14073770,EFILE,742731055,201512,1/10/2017 10:05:13 PM,TEXAS HORSEMENS ASSISTANCE FUND INCORPORATED,990EZ,93492253001356,201602539349200135
14073782,EFILE,710912745,201512,1/10/2017 10:05:17 PM,GOLD YOUTH LEADERSHIP PROGRAM INC,990EZ,93492253006056,201602539349200605
14073766,EFILE,010520459,201606,1/10/2017 10:05:12 PM,RANGELEY LAKES CROSS-COUNTRY SKI CLUB,990EZ,93492253000056,201602539349200005
14073790,EFILE,300379053,201606,1/10/2017 10:05:19 PM,RAY MESA MINISTRIES INC,990EZ,93492254001056,201602549349200105
14073781,EFILE,271138481,201603,1/10/2017 10:05:16 PM,MOUNTAIN VIEW BAND ASSOCIATION INC,990EZ,93492253006006,201602539349200600
14073789,EFILE,141602516,201512,1/10/2017 10:05:19 PM,ALICE HYDE HOSPITAL ASSOCIATION AUX,990EZ,93492254001006,201602549349200100
14073780,EFILE,273033227,201606,1/10/2017 10:05:16 PM,SALINA CHAPTER OF THE KANSAS SOCIETY OF LAND SURVEYORS INC,990EZ,93492253005256,201602539349200525
14073774,EFILE,471852489,201512,1/10/2017 10:05:14 PM,SOMERSET ACADEMY INC,990EZ,93492253003006,201602539349200300
14073779,EFILE,270142057,201607,1/10/2017 10:05:16 PM,FONTANA AQUATICS CLUB,990EZ,93492253005206,201602539349200520
14073773,EFILE,952051342,201512,1/10/2017 10:05:14 PM,HEAVEN AND HOME HOUR INC,990EZ,93492253002356,201602539349200235
14073783,EFILE,611303937,201512,1/10/2017 10:05:17 PM,BATES COMMUNITY DEVELOPMENT CORPORATION,990EZ,93492253007106,201602539349200710
14073769,EFILE,460672424,201512,1/10/2017 10:05:13 PM,EDEN VALLEY TELEHEALTH SERVICES BIG SANDY CLINIC,990EZ,93492253001156,201602539349200115
14073778,EFILE,141969556,201606,1/10/2017 10:05:16 PM,BERMUDIAN SPORTS CLUB,990EZ,93492253005156,201602539349200515
14070729,EFILE,474925149,201512,1/10/2017 11:28:13 AM,HEADWATERS ECOLOGY AND COMMUNITY CENTERS,990PF,93491259002156,201602599349100215
14070732,EFILE,030384355,201512,1/10/2017 11:28:14 AM,DIVINE TOUCH INC,990PF,93491256004666,201612569349100466
14070725,EFILE,582022021,201512,1/10/2017 11:28:11 AM,VIRGINIA MARTIN HOWARD FOUNDATION,990PF,93491258004006,201602589349100400
14070745,EFILE,136916436,201512,1/10/2017 11:28:18 AM,MIRKEN FOUNDATION,990PF,93491259003016,201612599349100301
14070742,EFILE,471296089,201512,1/10/2017 11:28:17 AM,HART TO HEART BREAST CANCER FOUNDATION AT NEW SMYR,990PF,93491259001166,201612599349100116
14070727,EFILE,461461715,201606,1/10/2017 11:28:12 AM,FMCK LEE FOUNDATION,990PF,93491258008106,201602589349100810
14070733,EFILE,431818513,201606,1/10/2017 11:28:14 AM,GR AND MF NICHOLS FOUNDATION CO B DUNN,990PF,93491256005016,201612569349100501
14070724,EFILE,116508144,201512,1/10/2017 11:28:11 AM,MARK AND HILDA POSNER FAMILY FOUNDATION TRUST,990PF,93491258000056,201602589349100005
14070749,EFILE,061502654,201604,1/10/2017 11:28:20 AM,WEINER NUSIM FOUNDATION,990PF,93491253008026,201622539349100802
14070731,EFILE,453850225,201512,1/10/2017 11:28:13 AM,R C BAKER FOUNDATION A CA NONPROFIT PUBLIC BENEFIT CORP,990PF,93491256004016,201612569349100401
14070730,EFILE,464081852,201512,1/10/2017 11:28:13 AM,LOCAL INITIATIVE FOR EXCELLENCE FOUNDATION,990PF,93491259005156,201602599349100515
14070728,EFILE,262282375,201512,1/10/2017 11:28:12 AM,SANVI CHARITABLE FOUNDATION INC,990PF,93491259002106,201602599349100210
14070726,EFILE,742833160,201512,1/10/2017 11:28:12 AM,FRIENDS OF CANTON INC,990PF,93491258008056,201602589349100805
14070723,EFILE,261624430,201512,1/10/2017 11:28:11 AM,R A MORRIS FAMILY FOUNDATION CORPORATION,990PF,93491258000006,201602589349100000
14070739,EFILE,133936569,201512,1/10/2017 11:28:16 AM,TLK FOUNDATION,990PF,93491258005116,201612589349100511
14070750,EFILE,113465430,201512,1/10/2017 11:28:20 AM,ROSENBLATT FOUNDATION,990PF,93491254000026,201622549349100002
14070747,EFILE,680524438,201512,1/10/2017 11:28:19 AM,FEINER FAMILY FOUNDATION,990PF,93491253003126,201622539349100312
14070743,EFILE,474610810,201512,1/10/2017 11:28:17 AM,RIO GRANDE FOUNDATION DBA THE LIVING CHRISTMAS,990PF,93491259001366,201612599349100136
14070734,EFILE,510110185,201512,1/10/2017 11:28:14 AM,BILL RASKOB FOUNDATION INC,990PF,93491257007066,201612579349100706
14070738,EFILE,581973221,201512,1/10/2017 11:28:16 AM,ALBERTI EDUCATIONAL TRUST,990PF,93491258004216,201612589349100421
14070721,EFILE,363648077,201505,1/10/2017 11:28:10 AM,STEVENSVILLE FIRE FIGHTERS ASSN INC,990PF,93491257000006,201602579349100000
14070722,EFILE,861063626,201512,1/10/2017 11:28:10 AM,ANIMAL WELFARE AMBASSADORS FOUNDATION,990PF,93491257002106,201602579349100210
14070737,EFILE,941156611,201512,1/10/2017 11:28:15 AM,SAN FRANCISCO LADIES PROTECTION AND RELIEF SOCIETY,990PF,93491258004116,201612589349100411
14070736,EFILE,880489330,201512,1/10/2017 11:28:15 AM,TOM AND DONNA JOHNSON FOUNDATION,990PF,93491258004066,201612589349100406
14070735,EFILE,946061290,201512,1/10/2017 11:28:15 AM,LOUISE A AND WALTER H SULLIVAN FOUNDATION,990PF,93491258003266,201612589349100326
14073793,EFILE,042791245,201604,1/10/2017 10:05:20 PM,WISTARIAHURST MUSEUM ASSOCIATION INC,990EZ,93492254007006,201602549349200700
14073768,EFILE,742468272,201512,1/10/2017 10:05:13 PM,LOCKHART ATHLETIC BOOSTER CLUB,990EZ,93492253001106,201602539349200110
14073771,EFILE,453445586,201607,1/10/2017 10:05:14 PM,PTO WYANDOTTE,990EZ,93492253002256,201602539349200225
14072873,EFILE,046113398,201604,1/10/2017 6:42:41 PM,SIDNEY H RABINOWITZ FAMILY FOUNDATION,990PF,93491259001066,201612599349100106
14072869,EFILE,476392152,201512,1/10/2017 6:42:39 PM,CLAUD HARDESTY SCHOLARSHIP FOUNDATION,990PF,93491253006166,201612539349100616
14072866,EFILE,256253815,201411,1/10/2017 6:42:38 PM,UNGER-PFEFFER FAMILY FOUNDATION,990PF,93491259005306,201602599349100530
14072886,EFILE,262827423,201412,1/10/2017 6:42:45 PM,HANUMAN SPIRITUAL AND COMMUNITY CENTE,990PF,93491257007026,201622579349100702
14072877,EFILE,311740631,201512,1/10/2017 6:42:42 PM,VARDAMAN FAMILY FOUNDATION,990PF,93491253005026,201622539349100502
14072884,EFILE,208074132,201512,1/10/2017 6:42:44 PM,BRENT AND CHERI ANDRUS CHARITABLE TRUST,990PF,93491257004126,201622579349100412
14072870,EFILE,066099725,201512,1/10/2017 6:42:40 PM,SORENSON-PEARSON FAMILY FNDTN INC,990PF,93491254005016,201612549349100501
14072868,EFILE,300180163,201512,1/10/2017 6:42:39 PM,BEATRICE YOUNG FOUNDATION,990PF,93491253004016,201612539349100401
14072862,EFILE,203864725,201604,1/10/2017 6:42:37 PM,SULLIVAN FAMILY FOUNDATION CO SULLIVAN PROPERTIES,990PF,93491258007506,201602589349100750
14072864,EFILE,432065394,201512,1/10/2017 6:42:37 PM,MASSEY FAMILY FOUNDATION,990PF,93491259001356,201602599349100135
14072861,EFILE,276930699,201512,1/10/2017 6:42:36 PM,PHOEBE DENT WEIL CHARITABLE FOUNDATION,990PF,93491258005106,201602589349100510
14072865,EFILE,383182232,201512,1/10/2017 6:42:38 PM,BELLWETHER FOUNDATION,990PF,93491259004206,201602599349100420
14072860,EFILE,261503146,201606,1/10/2017 6:42:36 PM,HENRY AND HELEN BIENENFELD FOUNDATION,990PF,93491258001106,201602589349100110
14072867,EFILE,205877229,201510,1/10/2017 6:42:39 PM,WASHINGTON CHILDRENS FOUNDATION,990PF,93491259005356,201602599349100535
14072859,EFILE,208038153,201512,1/10/2017 6:42:36 PM,RAFFI AND NINA FESTEKJIAN FOUNDATION,990PF,93491258000156,201602589349100015
14072879,EFILE,203514304,201512,1/10/2017 6:42:43 PM,CHARLES G WRIGHT ENDOWMENT FOR HUMANITY INC,990PF,93491253007576,201622539349100757
14072880,EFILE,411889747,201512,1/10/2017 6:42:43 PM,FRANK AND EVELYN RECHTZIGEL FAMILY FD,990PF,93491254003026,201622549349100302
14072888,EFILE,133579157,201507,1/10/2017 6:42:45 PM,WILLIAM M BACKER FOUNDATION INC,990PF,93491259000026,201622599349100002
14072887,EFILE,760453555,201512,1/10/2017 6:42:45 PM,CRAIG AND GALEN BROWN FOUNDATION,990PF,93491257008026,201622579349100802
14072883,EFILE,276085478,201605,1/10/2017 6:42:44 PM,MUNGER CHARITABLE TRUST NUMBER 2,990PF,93491256006176,201622569349100617
14072876,EFILE,256678476,201512,1/10/2017 6:42:42 PM,BFF FRIENDSHIP FOUNDATION,990PF,93491253000076,201622539349100007
14072881,EFILE,113737339,201512,1/10/2017 6:42:43 PM,HEALING HEARTS HOMES DBA CAT HABITAT,990PF,93491256005126,201622569349100512
14072874,EFILE,900527438,201512,1/10/2017 6:42:41 PM,AIYANA FOUNDATION INC,990PF,93491259002116,201612599349100211
14072871,EFILE,363818697,201512,1/10/2017 6:42:40 PM,HATTIE A AND MARIE V FATZ FOUNDATION,990PF,93491256006166,201612569349100616
14073712,EFILE,462845792,201605,1/10/2017 9:50:32 PM,MISSION DISCOVERY SCHOOL,990EZ,93492256007266,201612569349200726
14073716,EFILE,455381715,201512,1/10/2017 9:50:33 PM,REFUGE CANCER SPAS,990EZ,93492257007616,201612579349200761
14073726,EFILE,954827861,201512,1/10/2017 9:50:36 PM,PERSONAL GROWTH INSTITUTE,990EZ,93492259006366,201612599349200636
14073710,EFILE,453955250,201512,1/10/2017 9:50:31 PM,COMMUNITY THRIFT SHOPPE,990EZ,93492256006216,201612569349200621
14073723,EFILE,954617886,201606,1/10/2017 9:50:35 PM,HOLLYWOOD EDUCATION AND LITERACY PROJECT,990EZ,93492259006066,201612599349200606
14073720,EFILE,800901280,201506,1/10/2017 9:50:34 PM,81ST PRECINCT COMMUNITY COUNCIL INC,990EZ,93492259001316,201612599349200131
14073718,EFILE,203393428,201606,1/10/2017 9:50:34 PM,ASSOCIATION OF INDEPENDENT TECHNOLOGICAL UNIVERSITIES,990EZ,93492258005016,201612589349200501
14073732,EFILE,770198599,201606,1/10/2017 9:50:37 PM,BETHEL HOME GUILD,990EZ,93492258003426,201622589349200342
14073731,EFILE,203007341,201605,1/10/2017 9:50:37 PM,PTO ELLISOR ELEMENTARY,990EZ,93492258001326,201622589349200132
14073707,EFILE,453806347,201512,1/10/2017 9:50:31 PM,CASEY YOUNG FOUNDATION INC,990EZ,93492256001366,201612569349200136
14073719,EFILE,473698227,201512,1/10/2017 9:50:34 PM,RASHAD JENNINGS FOUNDATION,990EZ,93492259001216,201612599349200121
14073706,EFILE,020775066,201512,1/10/2017 9:50:30 PM,EVERY DAY MINISTRIES - CO NATIONAL FELLOWSHIP OF MINISTRIES INC,990EZ,93492256000116,201612569349200011
14073713,EFILE,271377233,201606,1/10/2017 9:50:32 PM,FOLEY FIELD FOUNDATION INC,990EZ,93492256007516,201612569349200751
14073705,EFILE,561306691,201605,1/10/2017 9:50:30 PM,CLAYTON HIGH SCHOOL BAND BOOSTERS,990EZ,93492256000016,201612569349200001
14073715,EFILE,562397773,201605,1/10/2017 9:50:33 PM,SAFETY HARBOR MONTESSORI ACADEMY FAMILY- TEACHER ASSOCIATION INC,990EZ,93492257006416,201612579349200641
14073727,EFILE,810397676,201512,1/10/2017 9:50:36 PM,ALANO SOCIETY OF MANKATO INC,990EZ,93492259007116,201612599349200711
14073728,EFILE,912031300,201606,1/10/2017 9:50:36 PM,LEWIS RIVER ROTARY FOUNDATION,990EZ,93492259011116,201612599349201111
14073709,EFILE,481136721,201512,1/10/2017 9:50:31 PM,HISTORIC JAYHAWK THEATRE INC,990EZ,93492256006166,201612569349200616
14073724,EFILE,463871374,201606,1/10/2017 9:50:35 PM,FRIEDMAN MIDDLE SCHOOL FPE,990EZ,93492259006116,201612599349200611
14073721,EFILE,300868735,201512,1/10/2017 9:50:34 PM,KINGDOM CONNECTIONS INC,990EZ,93492259005416,201612599349200541
14073717,EFILE,202058546,201512,1/10/2017 9:50:33 PM,ROUNDUP FOR JESUS EVANGELISTIC ASSOCIATION,990EZ,93492258004416,201612589349200441
14073640,EFILE,753041444,201512,1/10/2017 9:12:26 PM,USGBC LOS ANGELES CHAPTER,990,93493223020746,201642239349302074
14073630,EFILE,273033048,201512,1/10/2017 9:12:20 PM,FUNDERS TOGETHER TO END HOMELESSNESS INC,990,93493224017886,201632249349301788
14073623,EFILE,061501061,201512,1/10/2017 9:12:15 PM,CONNECTICUT APPLESEED CENTER FOR LAW AND JUSTICE INC,990,93493219001086,201632199349300108
14073618,EFILE,061590060,201512,1/10/2017 9:12:12 PM,UNIVERSAL HEALTH CARE FNDTN OF CT INC,990,93493228029856,201602289349302985
14073615,EFILE,421331493,201512,1/10/2017 9:12:06 PM,YOUTH HOMES OF MID-AMERICA FOUNDATION,990,93493225017706,201602259349301770
14073641,EFILE,582366765,201512,1/10/2017 9:12:27 PM,BETTER WORLD FUND INC,990,93493223024746,201642239349302474
14073620,EFILE,030538111,201512,1/10/2017 9:12:13 PM,ANIMAL DEFENDERS INTERNATIONAL INC US,990,93493231009506,201602319349300950
14073644,EFILE,942707273,201512,1/10/2017 9:12:29 PM,MOTHERS AGAINST DRUNK DRIVING,990,93493224030046,201642249349303004
14073633,EFILE,850488313,201512,1/10/2017 9:12:22 PM,TEXAS LAND TRUST COUNCIL,990,93493224030536,201632249349303053
14073631,EFILE,640923888,201512,1/10/2017 9:12:21 PM,PEARL RIVER VISION FOUNDATION,990,93493224018186,201632249349301818
14073637,EFILE,383160228,201603,1/10/2017 9:12:24 PM,MICHIGAN COMMUNITY FOUNDATION VENTURES,990,93493222011296,201642229349301129
14073616,EFILE,131635294,201512,1/10/2017 9:12:09 PM,UNITED WAY WORLDWIDE,990,93493225033506,201602259349303350
14073617,EFILE,561380249,201512,1/10/2017 9:12:11 PM,COMMUNITY FOUNDATION OF GREATER GREENSBORO INC,990,93493228018806,201602289349301880
14073627,EFILE,954703838,201512,1/10/2017 9:12:18 PM,RESOURCES LEGACY FUND,990,93493222020136,201632229349302013
14073621,EFILE,112125411,201512,1/10/2017 9:12:14 PM,NASSAU SUFFOLK LAW SERVICES COMMITTEE INC,990,93493224022076,201622249349302207
14073624,EFILE,010270690,201603,1/10/2017 9:12:16 PM,NATURAL RESOURCES COUNCIL OF MAINE INC,990,93493222004436,201632229349300443
14073634,EFILE,521674088,201512,1/10/2017 9:12:22 PM,NATIONAL MENTORING PARTNERSHIP INC,990,93493221013446,201642219349301344
14073636,EFILE,237175375,201512,1/10/2017 9:12:24 PM,ELECTRIC POWER RESEARCH INSTITUTE INC,990,93493222008846,201642229349300884
14073638,EFILE,931228867,201512,1/10/2017 9:12:25 PM,NORTHWEST ENERGY EFFICIENCY ALLIANCE,990,93493222016446,201642229349301644
14073619,EFILE,521085847,201512,1/10/2017 9:12:13 PM,COLLEGE ON PROBLEMS,990,93493228039356,201602289349303935
14073628,EFILE,363151279,201512,1/10/2017 9:12:19 PM,SARGENT SHRIVER NATIONAL CENTER ON POVERTY LAW,990,93493223023636,201632239349302363
14073642,EFILE,911550803,201512,1/10/2017 9:12:27 PM,PARTNERSHIP FOR LEARNING,990,93493224013296,201642249349301329
14072336,EFILE,861108441,201512,1/10/2017 5:38:24 PM,JESUS FUND,990PF,93491259006356,201602599349100635
14072337,EFILE,581846401,201604,1/10/2017 5:38:25 PM,JOHN GLENN BROWN FOUNDATION INC,990PF,93491253003016,201612539349100301
14072325,EFILE,363535813,201606,1/10/2017 5:38:20 PM,ROBERT AND JOAN MASTERSON FOUNDATION,990PF,93491253007606,201602539349100760
14072348,EFILE,751782670,201604,1/10/2017 5:38:28 PM,LITTLEST WISEMAN INC,990PF,93491258006266,201612589349100626
14072342,EFILE,366882673,201604,1/10/2017 5:38:26 PM,TYLER SCHOLARSHIP TRUST FUND HELEN TYLER,990PF,93491256006066,201612569349100606
14072335,EFILE,061442201,201606,1/10/2017 5:38:24 PM,SARAH G AUSTIN FOUNDATION INC,990PF,93491259005256,201602599349100525
14072334,EFILE,562203535,201512,1/10/2017 5:38:24 PM,TROAN FOUNDATION INC CO ERIK TROAN,990PF,93491259004006,201602599349100400
14072341,EFILE,911952336,201606,1/10/2017 5:38:26 PM,KARL F JACKSON FAMILY FOUNDATION JACKSON,990PF,93491256005066,201612569349100506
14072353,EFILE,472479629,201512,1/10/2017 5:38:30 PM,RYAN FAMILY FOUNDATION,990PF,93491253007676,201622539349100767
14072340,EFILE,756081505,201606,1/10/2017 5:38:26 PM,SUE TERRELL HAWLEY MEMORIAL FUND,990PF,93491256004616,201612569349100461
14072326,EFILE,133275276,201512,1/10/2017 5:38:21 PM,AMERICAN FRIENDS OF ST GEORGE AND DESCENDENTS OF THE KNIGHTS,990PF,93491254004006,201602549349100400
14072327,EFILE,736264438,201604,1/10/2017 5:38:21 PM,LORENE COOPER HASBROUCK CHARITABLE,990PF,93491257005106,201602579349100510
14072328,EFILE,546329857,201604,1/10/2017 5:38:22 PM,NEWT SHINGLETON TUW,990PF,93491257008006,201602579349100800
14072338,EFILE,900451153,201512,1/10/2017 5:38:25 PM,JAMES PICKENS JR FOUNDATION,990PF,93491253003066,201612539349100306
14072331,EFILE,454165305,201512,1/10/2017 5:38:23 PM,FIRST EAGLE INVESTMENT MANAGEMENT FOUNDATION,990PF,93491258007106,201602589349100710
14072333,EFILE,611224679,201512,1/10/2017 5:38:23 PM,CRUTCHER FAMILY FOUNDATION INC,990PF,93491259000206,201602599349100020
14072332,EFILE,264600928,201604,1/10/2017 5:38:23 PM,JUST A LITTLE,990PF,93491259000106,201602599349100010
14072330,EFILE,274326101,201512,1/10/2017 5:38:22 PM,JTC FAMILY FOUNDATION,990PF,93491258004106,201602589349100410
14072351,EFILE,046109444,201510,1/10/2017 5:38:29 PM,PORTER CHARITABLE TRUST,990PF,93491259002016,201612599349100201
14072350,EFILE,205940369,201512,1/10/2017 5:38:29 PM,ERIKA KATE FOUNDATION,990PF,93491259000066,201612599349100006
14072347,EFILE,141800129,201510,1/10/2017 5:38:28 PM,BEAVERKILL FOUNDATION INC,990PF,93491258006016,201612589349100601
14072354,EFILE,202016208,201512,1/10/2017 5:38:30 PM,HELPING HANDS FOUNDATION,990PF,93491258007176,201622589349100717
14072344,EFILE,363924795,201512,1/10/2017 5:38:27 PM,MARTIN FAMILY FOUNDATION,990PF,93491257005116,201612579349100511
14073161,EFILE,386142925,201512,1/10/2017 8:17:00 PM,GREENPATH INC,990,93493218004406,201602189349300440
14073187,EFILE,943173571,201512,1/10/2017 8:17:21 PM,GREENLINING INSTITUTE,990,93493216015896,201642169349301589
14046860,EFILE,462381847,201512,1/3/2017 8:55:29 AM,NOCHES DEL ESPIRITU SANTO INC,990EZ,93492228037136,201632289349203713
14046855,EFILE,264591144,201606,1/3/2017 8:55:27 AM,KEHGUIEH DEVELOPMENT ASSOCIATION,990EZ,93492228034686,201632289349203468
14046854,EFILE,620719862,201606,1/3/2017 8:55:27 AM,OAK RIDGE CIVIC BALLET ASSOCIATION INC,990EZ,93492228033986,201632289349203398
14046872,EFILE,383118423,201512,1/3/2017 8:55:33 AM,HOWELL AREA JR FOOTBALL LEAGUE,990EZ,93492228046036,201632289349204603
14046861,EFILE,460737614,201512,1/3/2017 8:55:29 AM,FOUNDATION FOR WILDLIFE MANAGEMENT INC,990EZ,93492228037436,201632289349203743
14046853,EFILE,311787775,201512,1/3/2017 8:55:27 AM,GATEWAY GLOBAL OUTREACH INC,990EZ,93492228033736,201632289349203373
14046852,EFILE,861041222,201509,1/3/2017 8:55:27 AM,EQUIPPED TO SURVIVE FOUNDATION INC,990EZ,93492228032336,201632289349203233
14046850,EFILE,352357385,201512,1/3/2017 8:55:26 AM,MELS PIG ROAST INC,990EZ,93492228031586,201632289349203158
14046846,EFILE,161478181,201603,1/3/2017 8:55:25 AM,ALLEGHENY VISITORS HOSPITALITY CENTER INC,990EZ,93492228025536,201632289349202553
14046866,EFILE,942901794,201603,1/3/2017 8:55:31 AM,LIVERMORE JUNIOR LIVESTOCK AUCTION BOOSTERS INC,990EZ,93492228041436,201632289349204143
14046867,EFILE,363380773,201512,1/3/2017 8:55:31 AM,DIXON THEATRE RENOVATION INC ,990EZ,93492228041536,201632289349204153
14046865,EFILE,460443218,201509,1/3/2017 8:55:31 AM,DACOTAH TERRITORY INTL VISIT PROGR,990EZ,93492228040036,201632289349204003
14046869,EFILE,311270223,201512,1/3/2017 8:55:32 AM,URBAN CULTURAL ARTS FOUNDATION,990EZ,93492228043136,201632289349204313
14046859,EFILE,621747079,201606,1/3/2017 8:55:29 AM,PROJECT KIDS PLAY,990EZ,93492228036636,201632289349203663
14046858,EFILE,542046908,201512,1/3/2017 8:55:29 AM,BLUE HORSE MUKWA EQUINE RETIREMENT AND RESCUE CENTER,990EZ,93492228036286,201632289349203628
14046856,EFILE,770092545,201603,1/3/2017 8:55:28 AM,MARIPOSA COUNTY FRIENDS OF THE LIBRARY INC,990EZ,93492228035636,201632289349203563
14046848,EFILE,261298442,201512,1/3/2017 8:55:25 AM,HAMPTON LIFEGUARD ASSOCIATION INC,990EZ,93492228027536,201632289349202753
